zip,lat,lon,min_lon,min_lat,max_lon,max_lat
53950,43.90474929940239,-90.13462553187975,-90.251919,43.818532,-90.000127,43.981315
53951,43.39087253526982,-89.86629316287792,-89.97617,43.310764,-89.735362,43.482226
53952,43.78711904085382,-89.59630480400968,-89.717031,43.673412,-89.476841,43.890431
53953,43.766095748163195,-89.457916162212,-89.467984,43.758158,-89.448128,43.77021
53954,43.55515702800138,-89.31327129557647,-89.434507,43.455528,-89.197219,43.68492
53955,43.40026550198307,-89.40044132458362,-89.557111,43.310486,-89.244949,43.477188
53956,43.541625028733954,-89.01850108730525,-89.126988,43.444167,-88.926063,43.655106
53959,43.53406751790792,-89.99706295175206,-90.138789,43.441954,-89.797682,43.641622
53960,43.42237788005399,-89.23212012601157,-89.36377,43.282115,-89.125858,43.513319
53961,43.460541483581856,-89.93864040473025,-89.994993,43.401461,-89.869146,43.518494
53962,43.683530484339734,-90.26498568564017,-90.266131,43.680999,-90.263537,43.685793
53963,43.63493619009627,-88.73830601510514,-88.910665,43.545557,-88.602332,43.737998
53964,43.91248759934846,-89.50251259204238,-89.672875,43.81387,-89.36528,43.996572
53965,43.67643647035158,-89.75678976528849,-89.91786,43.564574,-89.596748,43.832933
53968,43.64071662524899,-90.23264335516195,-90.355078,43.539466,-90.094521,43.731475
53969,43.495607778659235,-89.30185185252695,-89.320605,43.490373,-89.278398,43.500745
54001,45.33415674847148,-92.38710435571875,-92.530799,45.234372,-92.2082,45.438583
54002,44.95863886776328,-92.37120291555466,-92.436226,44.846888,-92.298368,45.07921
54003,44.79019941149766,-92.44221508869057,-92.550764,44.760365,-92.3322,44.835858
54004,45.30700549061202,-92.1241262192114,-92.285688,45.209233,-91.971852,45.365052
54005,45.234470589198565,-92.23048378080792,-92.358088,45.164996,-92.057644,45.310205
54006,45.58953779229249,-92.6482590535877,-92.719446,45.540744,-92.589515,45.643268
54007,45.18780981509318,-92.357315341925,-92.477959,45.136369,-92.239544,45.23895
54009,45.3535901369444,-92.57694226643963,-92.704054,45.296669,-92.479008,45.397976
54011,44.7164788830216,-92.46277671453574,-92.639531,44.62689,-92.297455,44.775984
54013,45.08131484799737,-92.2292639735927,-92.360738,44.973282,-92.119988,45.17314
54014,44.64570307918603,-92.5704604990466,-92.694542,44.566859,-92.485167,44.741922
54015,44.96893467490706,-92.4541718070028,-92.517483,44.862305,-92.405519,45.065068
54016,44.97942699834084,-92.69301858168535,-92.784768,44.890604,-92.598716,45.064532
54017,45.1190462959006,-92.5208942605522,-92.68518,45.02139,-92.33264,45.22484
54020,45.27936725527497,-92.65242649400355,-92.762042,45.199395,-92.499837,45.357851
54021,44.74047103433195,-92.71145516178423,-92.808415,44.656578,-92.618882,44.819414
54022,44.847941921136034,-92.60974325566728,-92.806401,44.741922,-92.401978,44.935094
54023,44.977067289786504,-92.55212574387527,-92.619455,44.919963,-92.475693,45.03576
54024,45.49861233493933,-92.6476280967215,-92.781814,45.379249,-92.469307,45.643414
54025,45.14181968619339,-92.69000579062578,-92.767408,45.049905,-92.591149,45.210054
54026,45.22685325350808,-92.53458520049719,-92.61195,45.180335,-92.437099,45.296035
54027,44.92402469523853,-92.19985844759184,-92.267823,44.870903,-92.135955,44.988213
54028,44.9552827030366,-92.28280363836771,-92.359398,44.858083,-92.196399,45.034136
54082,45.06959165906331,-92.75402043595831,-92.803124,45.042174,-92.700655,45.123101
54101,44.78787656457539,-88.05926667900918,-88.169747,44.732804,-87.949999,44.849879
54102,45.50274496509187,-88.00544622815818,-88.234432,45.45075,-87.800961,45.546186
54103,45.649642499686074,-88.49881982262177,-88.59582,45.542851,-88.395365,45.723009
54104,45.44016829558488,-88.26508525938071,-88.457632,45.32466,-88.059106,45.565338
54106,44.48169215689569,-88.45551851593096,-88.553271,44.351582,-88.370383,44.603061
54107,44.70065065394154,-88.44437187107864,-88.526866,44.565202,-88.347064,44.802813
54110,44.185278055091324,-88.08100166831963,-88.227466,44.080919,-87.994694,44.255655
54111,44.81572547313903,-88.37993044081175,-88.48742,44.762613,-88.270069,44.877748
54112,45.04527338562627,-88.0474186435855,-88.186266,44.988774,-87.881546,45.089344
54113,44.264031779708084,-88.30699382107818,-88.324264,44.249138,-88.292968,44.277048
54114,45.25257043594851,-88.12188754800565,-88.400197,45.127623,-87.819523,45.374175
54115,44.40551826425366,-88.09189214785812,-88.281695,44.317011,-87.90623,44.493326
54119,45.62483918770191,-88.1828230883356,-88.331235,45.52298,-88.054059,45.721341
54120,45.75893720821961,-88.49082412015748,-88.675965,45.664072,-88.269021,45.846588
54121,45.8637831277817,-88.32894023105024,-88.559709,45.718094,-88.069763,46.021192
54123,44.20647462332435,-88.15188965488588,-88.163837,44.197712,-88.129225,44.212467
54124,44.90700666909487,-88.36612834793968,-88.551496,44.842624,-88.206969,44.991792
54125,45.58991037175008,-88.38329650719463,-88.506545,45.462758,-88.248604,45.685581
54126,44.289242809875326,-88.03212728711408,-88.178872,44.24038,-87.877421,44.357465
54127,44.79692199563887,-88.2681736300737,-88.273719,44.794269,-88.262556,44.799444
54128,44.86671730042779,-88.80533357989894,-88.909873,44.796836,-88.725057,44.943312
54129,44.12901146774777,-88.20144954363971,-88.330162,44.071718,-88.04979,44.212556
54130,44.31186753684013,-88.24298211550119,-88.351995,44.220048,-88.120779,44.420754
54135,44.91464486784298,-88.61209450402674,-88.736194,44.855608,-88.511866,45.020621
54136,44.26834384080013,-88.33849792793485,-88.355088,44.257196,-88.320149,44.279133
54137,44.758428439280635,-88.25610384198097,-88.333739,44.71604,-88.181312,44.795739
54138,45.3306496450608,-88.42786015044099,-88.560957,45.260713,-88.305805,45.377701
54139,44.953898532425036,-88.07160100118028,-88.285551,44.848498,-87.923045,45.024062
54140,44.286870574126425,-88.31046384183283,-88.343512,44.271537,-88.287854,44.298023
54141,44.73278175346851,-87.99484262635639,-88.067516,44.677388,-87.872245,44.840251
54143,45.08386790950981,-87.69700406893452,-87.843096,44.971248,-87.576664,45.204023
54149,45.20396689218786,-88.47442352376463,-88.6396,45.113807,-88.309839,45.290565
54150,44.972303155114616,-88.79047878927048,-88.938281,44.87073,-88.652458,45.117722
54151,45.72353559130826,-87.99742756860478,-88.196077,45.62228,-87.780652,45.845282
54152,44.56646611267881,-88.4705280939355,-88.48177,44.559488,-88.459304,44.573978
54153,44.899468163403036,-87.92055008542415,-88.11709,44.778805,-87.762566,44.993302
54154,44.86693107119509,-88.19059218342692,-88.326404,44.765777,-88.080637,45.024799
54155,44.51981644538476,-88.19039777699302,-88.261135,44.462318,-88.104955,44.574653
54156,45.6008779679529,-87.93953896023565,-88.05846,45.53801,-87.774682,45.684065
54157,45.04853991002554,-87.81028608897911,-87.946668,44.96111,-87.65434,45.144456
54159,45.200265099608586,-87.82687645588224,-87.963824,45.117964,-87.699492,45.281242
54160,44.12024935389018,-88.09914620740798,-88.111386,44.116799,-88.085814,44.124219
54161,45.124492774599666,-88.15690478237634,-88.343804,45.024799,-87.910464,45.201613
54162,44.6641703087765,-88.27692993068214,-88.44669,44.585861,-88.130667,44.765638
54165,44.520534171955774,-88.31682970378806,-88.428238,44.399907,-88.189941,44.645522
54166,44.778932118136694,-88.63567391113587,-88.868625,44.65234,-88.449187,44.856775
54169,44.17801125647233,-88.27715235548773,-88.30428,44.15739,-88.246731,44.194314
54170,44.517743593276684,-88.57243316719328,-88.697389,44.373521,-88.475513,44.677965
54171,44.71956066794084,-88.1201405771603,-88.196704,44.676273,-88.051013,44.772878
54173,44.646411367610284,-88.0086772404186,-88.068717,44.591566,-87.943238,44.678133
54174,45.03550198973673,-88.4349586859021,-88.662079,44.902576,-88.186266,45.15244
54175,45.30549300069612,-88.62400200620546,-88.692932,45.183201,-88.520946,45.378931
54177,45.36426639576167,-87.89170330453943,-88.117573,45.248446,-87.647454,45.516639
54180,44.331306264644184,-88.17458201960481,-88.210438,44.309739,-88.144736,44.356992
54201,44.62213040305862,-87.48907065144856,-87.602168,44.534299,-87.319289,44.763013
54202,45.07751662692217,-87.1378451259317,-87.235008,44.985229,-87.04758,45.156491
54204,44.76187071403589,-87.61548163991638,-87.721692,44.686441,-87.528498,44.82099
54205,44.6044142062998,-87.6290967063134,-87.703071,44.514697,-87.562654,44.688013
54207,44.08426009909894,-87.98097822602283,-87.992888,44.074016,-87.962929,44.095821
54208,44.362395867521094,-87.7961790669235,-87.949834,44.284007,-87.603523,44.458371
54209,45.01180426756541,-87.27302639112528,-87.36255,44.961988,-87.191839,45.077569
54210,45.25190184606459,-87.03263421988898,-87.11326,45.20812,-86.970221,45.299315
54211,45.15937724380542,-87.1676225273621,-87.194725,45.138282,-87.153161,45.186766
54212,45.12137364986513,-87.22957284015328,-87.377551,45.058033,-87.152389,45.211735
54213,44.69925921153633,-87.521182016178,-87.646083,44.646586,-87.417717,44.747777
54214,44.19893003348904,-87.7144444215289,-87.724528,44.192997,-87.701443,44.204248
54215,44.226081266405636,-87.80356284397824,-87.811916,44.218356,-87.792017,44.232854
54216,44.43833955918378,-87.57648090220955,-87.704771,44.327449,-87.439562,44.588469
54217,44.54803527834517,-87.71786485337283,-87.80594,44.404857,-87.616728,44.72047
54220,44.094117905280164,-87.72785996296636,-87.856955,43.979492,-87.610843,44.218485
54227,44.28097239434418,-87.80655761372839,-87.888037,44.240129,-87.713231,44.327452
54228,44.27675567467093,-87.64873564660084,-87.755531,44.216249,-87.563233,44.327545
54229,44.56411091739076,-87.82080725315596,-87.906915,44.501725,-87.763584,44.638619
54230,44.15743737200671,-87.9120377082643,-88.043656,44.046161,-87.761824,44.268384
54232,44.00669233983375,-87.92461419883345,-87.932728,43.996361,-87.91201,44.015282
54234,45.18389082218154,-87.0926634952817,-87.153312,45.129986,-87.028946,45.244521
54235,44.84307362538912,-87.37357694430514,-87.632622,44.686822,-87.160504,44.989005
54241,44.2162257083145,-87.5923835824444,-87.72162,44.114475,-87.500766,44.327563
54245,44.02726875715912,-87.89773000586295,-87.998156,43.963851,-87.820922,44.087825
54246,45.375442171036134,-86.89716049439815,-86.960547,45.29432,-86.805139,45.428461
54247,44.19678362879032,-87.78568944093198,-87.860087,44.134697,-87.714015,44.261942
54301,44.481980157859205,-88.02030546482284,-88.055832,44.445051,-87.989977,44.521692
54302,44.506691197819805,-87.97680766391828,-88.011303,44.470645,-87.936758,44.541048
54303,44.541342922801334,-88.04992731048901,-88.109541,44.508604,-88.004777,44.578812
54304,44.49415647696872,-88.06753455985579,-88.109568,44.454018,-88.021174,44.52521
54307,44.47045778140206,-88.03659441146722,-88.041794,44.467831,-88.031763,44.47308
54311,44.48372660148957,-87.89484553465095,-88.02008,44.400205,-87.783209,44.638234
54313,44.58908497979045,-88.11052582328843,-88.210618,44.47013,-88.011365,44.677388
54401,44.96643484083013,-89.70790958878806,-89.823591,44.844114,-89.621263,45.061686
54403,45.03141087463991,-89.5134767565094,-89.656855,44.918381,-89.345902,45.119765
54405,44.96287356575537,-90.27973298748654,-90.371088,44.930946,-90.197882,45.003584
54406,44.411197834196884,-89.31210788688496,-89.428537,44.338732,-89.223581,44.477332
54407,44.52711643743413,-89.2941201006864,-89.385968,44.457546,-89.223035,44.601601
54408,45.028613789422124,-89.3092157028789,-89.452145,44.967054,-89.168327,45.0878
54409,45.119295340709904,-89.16902125888677,-89.425985,44.999962,-88.955991,45.206075
54410,44.54159246092017,-90.02878888760671,-90.159296,44.469949,-89.905036,44.597573
54411,45.05020167481191,-90.02845194911728,-90.21825,44.934378,-89.747319,45.208569
54412,44.66855746469054,-89.98244376869681,-90.079977,44.584174,-89.869571,44.782385
54413,44.283616235214176,-90.15177753787114,-90.318032,44.248442,-90.041555,44.337008
54414,44.955907550055116,-89.18204066350613,-89.357112,44.870646,-88.981726,45.043872
54416,44.882198323678644,-88.9415493734628,-89.062997,44.78224,-88.80196,44.96423
54417,45.02744561837949,-89.65424930155783,-89.664466,45.020511,-89.641495,45.039484
54418,45.21560672515579,-88.97998958706332,-89.148543,45.11781,-88.833124,45.291903
54420,44.610297327489455,-90.35034840168565,-90.435946,44.51149,-90.273216,44.695748
54421,44.898679831090035,-90.29535304496112,-90.458702,44.857209,-90.13926,44.945435
54422,44.982775414381486,-90.4526417965365,-90.511519,44.874197,-90.356795,45.088909
54423,44.58043310707119,-89.41636150052315,-89.489838,44.481038,-89.345084,44.684908
54424,45.28472377555779,-89.18699264362313,-89.395412,45.160334,-88.926641,45.380663
54425,45.00863049604257,-90.34249231980186,-90.434141,44.958813,-90.179913,45.060741
54426,44.90798349473073,-89.98833909557607,-90.178694,44.76934,-89.859841,45.032803
54427,44.82400137273019,-89.25793219677436,-89.346507,44.739281,-89.138095,44.899493
54428,45.43514998874211,-89.17277114803086,-89.371233,45.36591,-88.980059,45.48508
54430,45.13948370757615,-88.88722480563798,-88.930554,45.11753,-88.841958,45.175516
54433,45.20645347909711,-90.81760607828605,-91.027436,45.075279,-90.637772,45.356013
54435,45.35077620281725,-89.44347547386768,-89.613411,45.204314,-89.299649,45.534413
54436,44.54141024349874,-90.4310311519254,-90.517921,44.422489,-90.315757,44.683717
54437,44.778613375474016,-90.63855476169061,-90.788479,44.639833,-90.511133,44.915169
54440,44.80617181956347,-89.3884152805229,-89.491045,44.68138,-89.284777,44.914413
54441,44.6420113527862,-90.10603963563653,-90.120062,44.631673,-90.094057,44.65269
54442,45.365277985023596,-89.65446200271214,-89.790797,45.237968,-89.539965,45.46708
54443,44.6124029009149,-89.75263861849733,-89.856072,44.525779,-89.636231,44.688305
54446,44.75328405891931,-90.47149708019876,-90.557691,44.654468,-90.346631,44.849801
54447,45.090604254827966,-90.72910671417891,-90.819977,45.031283,-90.638774,45.155585
54448,44.930903851654215,-89.83422155987068,-89.926821,44.808051,-89.727043,45.061782
54449,44.63909176402585,-90.1976121036893,-90.336003,44.495098,-90.055969,44.771854
54450,45.00366290561247,-89.04173172174163,-89.053093,44.993464,-89.021707,45.015565
54451,45.19133998996915,-90.40164504582542,-90.697952,45.046257,-90.059298,45.349121
54452,45.208799051514625,-89.76731401333417,-90.046531,45.025485,-89.392394,45.381985
54454,44.60255408904417,-89.88457457093178,-89.964642,44.511639,-89.80764,44.684953
54455,44.76249076856474,-89.68555705342526,-89.936953,44.598765,-89.48956,44.871177
54456,44.54506563297612,-90.63822489130243,-90.804441,44.422102,-90.469432,44.698429
54457,44.22965677339722,-89.89499344834302,-90.073245,44.126302,-89.698282,44.351079
54458,44.49870443007962,-89.31034268766696,-89.319801,44.490876,-89.299403,44.504039
54459,45.42513312434163,-90.26957171519257,-90.555639,45.376898,-90.012903,45.5022
54460,44.94691283434247,-90.53729940137748,-90.653149,44.828058,-90.454793,45.096193
54462,45.39403853617703,-89.00032114938244,-89.113266,45.307954,-88.923062,45.465137
54463,45.50879786007555,-89.22534266218088,-89.425924,45.45314,-89.046384,45.555283
54464,45.05477410959298,-89.0174804765315,-89.022301,45.051167,-89.012279,45.058754
54465,45.39326659274177,-88.88336093215194,-88.994395,45.326766,-88.800839,45.453809
54466,44.38549388614349,-90.31693194564686,-90.653088,44.245626,-90.056009,44.540486
54467,44.415704480123544,-89.54058745366488,-89.667855,44.359274,-89.405893,44.497442
54469,44.34639215823441,-89.87026571263011,-89.897744,44.332785,-89.848658,44.365704
54470,45.29413202104826,-90.13857433033779,-90.293051,45.184991,-90.042222,45.41141
54471,44.93359542515264,-89.4191361190154,-89.505981,44.876059,-89.346843,45.001994
54473,44.64980099818612,-89.35628890847724,-89.49033,44.567248,-89.223528,44.749663
54474,44.87394517481379,-89.6222525287972,-89.659461,44.85109,-89.592379,44.901778
54475,44.48205286702768,-89.78821704520828,-89.864862,44.423557,-89.707716,44.52613
54476,44.88818084497861,-89.52391670510742,-89.641942,44.828816,-89.407861,44.945537
54479,44.75683933739292,-90.32529210872578,-90.455874,44.654167,-90.198566,44.843133
54480,45.05910971434305,-90.27589355645344,-90.376312,45.017586,-90.19734,45.105774
54481,44.51932756492925,-89.63675628637998,-89.7472,44.44552,-89.509184,44.64474
54482,44.55165704825948,-89.50909132643842,-89.633222,44.420633,-89.375717,44.664367
54484,44.79985414052006,-90.07961379498532,-90.219233,44.697923,-89.947093,44.887642
54485,45.39374480339858,-89.21892813603979,-89.302557,45.336604,-89.1409,45.441317
54486,44.72592052732242,-89.0512604433613,-89.184524,44.615417,-88.9001,44.831756
54487,45.50420434932254,-89.75115996984191,-89.980159,45.317614,-89.445522,45.706071
54488,44.84338112134037,-90.33774532425566,-90.49595,44.807809,-90.198098,44.873655
54489,44.45442814981801,-90.0075110532598,-90.080018,44.37815,-89.905118,44.511752
54490,45.336206254396274,-90.41092875292856,-90.678858,45.256689,-90.166998,45.39532
54491,45.23420696540251,-88.76534048913835,-88.926786,45.116812,-88.547046,45.378548
54493,44.70082656816491,-90.8011062289439,-90.921861,44.590668,-90.679035,44.799658
54494,44.344107333963564,-89.74054323556079,-89.867126,44.218601,-89.606901,44.455281
54495,44.390812738575704,-89.9535674829927,-90.119993,44.287456,-89.788949,44.526177
54498,45.03264877082376,-90.62110301436577,-90.717686,44.88575,-90.514639,45.173823
54499,44.78954002695827,-89.18028898113364,-89.34633,44.660493,-88.997306,44.919896
54501,45.65969377686259,-89.34302359740528,-89.643107,45.499843,-89.046552,45.845327
54511,45.72360239921433,-88.8317316239393,-89.047452,45.571481,-88.570604,45.895951
54512,46.095665646034796,-89.66747056441605,-89.804523,45.982283,-89.527398,46.194359
54513,45.58234709552901,-90.11990441752687,-90.271264,45.45364,-90.04333,45.730034
54514,46.03757698410501,-90.49404882984881,-90.858308,45.92359,-90.223282,46.154924
54515,45.514448257531654,-90.50214855272843,-90.596718,45.419496,-90.430125,45.638139
54517,46.11883796487192,-90.93032376345214,-91.050265,45.980505,-90.84442,46.243523
54519,46.05354532422522,-89.26877892900794,-89.410985,45.980166,-89.088554,46.117873
54520,45.53776205296951,-88.9230690025102,-89.046987,45.431192,-88.798543,45.637747
54521,45.916224924477476,-89.25459948730575,-89.515316,45.801822,-88.929171,46.025894
54524,45.84416502962481,-90.38927201036671,-90.491321,45.75708,-90.26117,45.901653
54525,46.43332065572,-90.2259107525779,-90.240587,46.415647,-90.21622,46.443298
54526,45.50957520450978,-90.85868388356563,-90.968288,45.381033,-90.71942,45.639097
54527,46.135398235630035,-90.63683820187639,-90.88352,45.990904,-90.3447,46.262305
54529,45.678199427965524,-89.66005209119075,-89.795824,45.569642,-89.547844,45.757432
54530,45.53190181416328,-90.71525466340512,-90.82376,45.377508,-90.612085,45.677676
54531,45.749667265981344,-89.78828810328477,-89.921376,45.655132,-89.610309,45.817907
54534,46.35433426312075,-90.23769986752788,-90.380865,46.154649,-90.083123,46.554121
54536,46.336016758496505,-90.34487671457146,-90.40749,46.26032,-90.298337,46.414488
54537,45.53138518015835,-90.60201633710217,-90.663423,45.377385,-90.554675,45.68199
54538,45.97240871854645,-89.91492028142929,-90.060014,45.814959,-89.756542,46.069807
54539,45.80702029906291,-89.57618602992794,-89.673733,45.702945,-89.470327,45.888739
54540,46.155084489200846,-89.38222998001211,-89.621141,46.096673,-89.139153,46.224673
54541,45.55213949180363,-88.65932091207343,-88.812047,45.451717,-88.491393,45.637136
54542,45.92124150166809,-88.7252454871638,-88.968187,45.790004,-88.449547,46.073668
54545,46.132549181731456,-89.8521503721617,-89.938579,46.069311,-89.721069,46.231419
54546,46.28674106829313,-90.70996607362052,-90.907316,46.104811,-90.548597,46.473065
54547,46.18948090480713,-90.09949216987569,-90.304571,46.069396,-89.928741,46.337039
54548,45.862152295230004,-89.82666264880731,-89.982084,45.754972,-89.669146,45.976407
54550,46.357674574616574,-90.2640566649217,-90.302397,46.283265,-90.216542,46.442576
54552,45.93615423587469,-90.2910140021365,-90.730563,45.73566,-89.92813,46.112914
54554,46.05477257483721,-89.06137353063656,-89.181838,45.982274,-88.932757,46.147272
54555,45.719759455553856,-90.36423081562212,-90.678749,45.579012,-90.043054,45.85312
54556,45.535842468090976,-90.31397117579476,-90.4331,45.43405,-90.165968,45.620937
54557,46.22179783526151,-89.75452379851545,-89.972214,46.15027,-89.52099,46.306499
54558,45.924194401760914,-89.49752202452649,-89.604195,45.858282,-89.398861,45.982357
54559,46.49481784427569,-90.47098337786593,-90.62651,46.399618,-90.339887,46.593958
54560,46.00997094893989,-89.54360501548562,-89.623035,45.94938,-89.422941,46.060546
54561,46.07099207540893,-89.46448723219008,-89.554844,45.993815,-89.367359,46.137168
54562,45.81078692066277,-89.08138279244505,-89.239032,45.665004,-88.897957,45.962521
54563,45.4644374153283,-90.97427588893709,-91.049594,45.38655,-90.89404,45.554242
54564,45.610211207220964,-89.97220525678043,-90.063829,45.373592,-89.816756,45.897231
54565,46.30456429912438,-90.45175318760303,-90.55228,46.15405,-90.336575,46.414326
54566,45.424826242265546,-88.63266962022131,-88.828589,45.321577,-88.425598,45.507621
54568,45.94871746318416,-89.67546640207203,-89.762108,45.831056,-89.569665,46.054905
54601,43.80197178223696,-91.14551627721792,-91.274391,43.725341,-91.031013,43.87116
54603,43.85731245086946,-91.24786602589748,-91.276366,43.818235,-91.209821,43.898542
54610,44.37078856357792,-91.82548430350101,-91.973736,44.256127,-91.672052,44.476129
54611,44.446222370085316,-90.95158450190713,-91.04426,44.360903,-90.862214,44.535617
54612,44.24881288023708,-91.50064211792547,-91.704311,44.138042,-91.321461,44.35135
54613,44.07545969150151,-89.9213378222988,-90.026378,43.966282,-89.77778,44.167375
54614,43.90235573980109,-90.97292515202638,-91.04125,43.763396,-90.910193,44.049932
54615,44.26156874689941,-90.78049093645295,-91.037544,44.129515,-90.543629,44.422439
54616,44.30399447727348,-91.22831048446798,-91.380571,44.20851,-91.116559,44.425284
54618,43.9591609979389,-90.28968397653121,-90.405494,43.827821,-90.191591,44.082536
54619,43.755613370972945,-90.77965278132774,-90.961239,43.646189,-90.631776,43.858883
54621,43.656306240202426,-91.08203977654482,-91.156779,43.594407,-90.96388,43.724955
54622,44.26952479122764,-91.76636097933383,-91.924258,44.180509,-91.598037,44.354093
54623,43.728901773505314,-91.03066932992303,-91.18903,43.653917,-90.943178,43.812437
54624,43.4657436620151,-91.14069374625677,-91.233367,43.367196,-91.02873,43.538284
54625,44.1328642127276,-91.52505198744959,-91.558968,44.088211,-91.485562,44.157908
54626,43.216127655281284,-91.03612633679695,-91.155859,43.121398,-90.910797,43.321288
54627,44.16870819577022,-91.23631894037949,-91.36371,44.053083,-91.073092,44.247366
54628,43.37571200586781,-91.02618692053603,-91.141255,43.287723,-90.916587,43.450241
54629,44.15923491210567,-91.66652830189416,-91.836569,44.025315,-91.534229,44.268299
54630,44.10341733735626,-91.35880843925385,-91.465327,44.000979,-91.209263,44.190264
54631,43.28795043104053,-90.83272450178764,-90.971371,43.205309,-90.666069,43.36946
54632,43.56250909597281,-91.1469200099829,-91.244093,43.512749,-91.042031,43.629968
54634,43.59748751154687,-90.4255090625856,-90.55204,43.465904,-90.285688,43.710804
54635,44.408649204011006,-91.04448803115955,-91.164838,44.314839,-90.92345,44.519856
54636,44.007304074332325,-91.22684186817779,-91.344678,43.923321,-91.10978,44.090584
54637,43.87874497217907,-90.27077830962924,-90.279491,43.87462,-90.261905,43.88193
54638,43.79087222323665,-90.3875462609427,-90.491848,43.695774,-90.284561,43.880015
54639,43.60566507534137,-90.62023437545908,-90.783263,43.52223,-90.489083,43.682743
54642,44.14974904926921,-91.0530305963938,-91.207029,44.053555,-90.942622,44.272947
54643,44.1875948273029,-90.63436688286515,-90.643493,44.183219,-90.621817,44.192893
54644,44.0308895467111,-91.04327957944133,-91.155187,43.970355,-90.91289,44.09518
54645,43.320782891300475,-90.92900839746721,-90.944311,43.313133,-90.916394,43.324856
54646,44.0879334591197,-90.0911404943584,-90.23686,43.905623,-89.9512,44.249229
54648,43.83542118893203,-90.63555201364507,-90.791055,43.729526,-90.536526,43.940109
54650,43.909882374748385,-91.22421051062784,-91.350987,43.859287,-91.115978,43.959843
54651,43.723660812840876,-90.57005865638112,-90.691369,43.645909,-90.45985,43.812921
54652,43.4613314572891,-90.76824968123431,-90.828871,43.422489,-90.688725,43.516832
54653,43.82585162949174,-90.91290464694652,-90.950611,43.761472,-90.860585,43.91703
54654,43.26853921684375,-90.95419770730636,-90.962448,43.262391,-90.947423,43.277779
54655,43.37878830764481,-90.7641631852911,-90.957838,43.292318,-90.595539,43.438782
54656,44.00280861010346,-90.79597091786336,-90.978288,43.812677,-90.647556,44.159146
54657,43.19447340454355,-90.90676634961817,-91.015404,43.133386,-90.801069,43.24199
54658,43.67766825315039,-91.19252426548309,-91.270908,43.593594,-91.108732,43.746282
54659,44.29700042495408,-91.10066453308323,-91.203131,44.194508,-91.000546,44.400605
54660,43.985217770456806,-90.50490283959508,-90.688297,43.866561,-90.317687,44.088907
54661,44.059392139159556,-91.47126522776759,-91.571316,43.975022,-91.351901,44.170072
54664,43.499127736071536,-90.6407650861491,-90.754932,43.40233,-90.53391,43.581654
54665,43.53188391807871,-90.92136195402985,-91.109885,43.411678,-90.730214,43.637299
54666,44.16196058689655,-90.4398854670429,-90.653983,44.015464,-90.21202,44.313902
54667,43.66704415929114,-90.8616688840094,-91.013025,43.59996,-90.687855,43.752201
54669,43.911685093563975,-91.09048380530875,-91.182988,43.830303,-91.000493,43.985171
54670,43.83798966039832,-90.48272217045351,-90.566963,43.766498,-90.375459,43.903284
54701,44.743212536971306,-91.50902671062182,-91.69064,44.675878,-91.351081,44.816043
54703,44.83312375498747,-91.51856514623141,-91.670457,44.754996,-91.272677,44.901497
54720,44.805119537749185,-91.43640453809785,-91.468397,44.786676,-91.383083,44.823733
54721,44.6303687717816,-92.0709745375898,-92.155406,44.510188,-91.98887,44.720362
54722,44.71696522684196,-91.09880372017854,-91.295947,44.596556,-90.921492,44.857249
54723,44.61063947455889,-92.42893497419804,-92.497227,44.552639,-92.374184,44.67492
54724,45.107921671603144,-91.48459270976596,-91.666663,44.999996,-91.296082,45.211681
54725,45.07097151773676,-92.01059077798627,-92.11661,44.959072,-91.894353,45.185496
54726,44.941278724769376,-91.01971079650896,-91.096038,44.77067,-90.952668,45.150119
54727,44.95822296362763,-91.15871781161269,-91.286855,44.829142,-91.034126,45.103611
54728,45.3077726781321,-91.64169992038971,-91.808666,45.189257,-91.418085,45.40811
54729,44.945307052136606,-91.39341740264014,-91.59133,44.823383,-91.226201,45.063362
54730,45.01835025663586,-91.72141514681861,-91.894901,44.929079,-91.554759,45.143276
54731,45.34658399001624,-91.08307006601449,-91.1939,45.291961,-90.970566,45.422958
54732,45.14573029627367,-91.16538416899657,-91.337595,45.038223,-91.009331,45.241127
54733,45.28328632298416,-91.85634017918807,-91.976136,45.208103,-91.770681,45.359095
54734,45.090403875562046,-92.11358920411386,-92.159169,45.001868,-92.071506,45.196074
54736,44.60340660218612,-91.9046179329345,-92.047919,44.484856,-91.735401,44.704164
54737,44.71591458267629,-91.98298950396563,-92.039691,44.668776,-91.893424,44.771405
54738,44.59472461033872,-91.47893077339178,-91.589642,44.464143,-91.397378,44.712718
54739,44.86173953054187,-91.70099516600219,-91.823975,44.742797,-91.569725,44.957953
54740,44.744282452149015,-92.15851579042369,-92.317665,44.685154,-91.994722,44.81129
54741,44.612344689080714,-90.98128572357592,-91.129877,44.509968,-90.841239,44.729687
54742,44.763183668660325,-91.27223569771793,-91.427784,44.661331,-91.114747,44.857046
54745,45.24874655413234,-91.13486959278183,-91.326735,45.162659,-90.925713,45.349268
54746,44.54541502848477,-90.87218157621469,-90.989005,44.487545,-90.779499,44.596291
54747,44.394367208772174,-91.50349943462666,-91.700504,44.294036,-91.367857,44.499928
54748,45.07918114014316,-91.26581370360086,-91.348642,45.001646,-91.205117,45.148758
54749,44.94866292902259,-92.097818826713,-92.176184,44.890961,-92.014248,45.006286
